"ad_creation_time","ad_creative_body","ad_creative_link_caption","ad_creative_link_description","ad_creative_link_title","ad_delivery_start_time","ad_delivery_stop_time","currency","funding_entity","page_id","page_name","spend_lower","spend_upper","adlib_id","impressions_lower","impressions_upper","potential_reach_lower","potential_reach_upper","ad_snapshot_url"
2020-10-01,"<U+0001F6A8>BREAKING: Georgia Senators Kelly Loeffler and our opponent, David Perdue, were briefed on the severe threat of COVID-19. Instead of warning the public or pressuring Trump to respond, they bought and sold stocks to PROFIT off the crisis! They betrayed their oath to Georgians by profiteering on a pandemic while downplaying the threat in public. If that’s not a crime, it should be. Donate now to kick them out of the Senate:","secure.actblue.com"," ","Breaking: Georgia Senators Tried To Profit Off Coronavirus",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1041935099572688",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1041935099572688&access_token={access_token}"
2020-10-01,"Democrat Jon Ossoff has a long history of fighting corruption. His opponent, GOP Sen. David Perdue, has a long history of being a self-dealing influence peddler. 

David Perdue is the poster boy of Washington corruption. He traded medical stocks to PROFIT off the COVID-19 crisis after being briefed on it rather than prepare his constituents. David Perdue is Donald Trump’s puppet and will do ANYTHING he says -- even if it hurts Georgians. 

Fight against corruption: Chip in $10 right now to help elect Jon Ossoff and send Perdue packing!","https://electjon.com/"," ","Donate To Defeat Corrupt Sen. Perdue <U+2192>",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",300,399,"332575354664617",3000,3999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=332575354664617&access_token={access_token}"
2020-10-01,"GOOD NEWS: Jon Ossoff is neck and neck in recent polls, and Georgia’s Senate race is officially a TOSS-UP! 

BAD NEWS: Donald Trump, Mitch McConnell, and GOP mega-donors are dumping MILLIONS into this race to save their Senate majority.

Jon’s campaign is not taking ANY corporate PAC contributions, so he’s relying on small-dollar grassroots donors (like you!) to power his fight against the GOP machine. But right now, we’re WAY behind on our monthly fundraising goal. We need to raise $100,000 by the end of the week to get back on track. Rush a $10 donation now to elect Democrat Jon Ossoff and help Democrats take back the Senate! >>","https://electjon.com/","$100,000 NEEDED ASAP","Democrat Jon Ossoff Needs YOU!",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",400,499,"610780646259329",15000,19999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=610780646259329&access_token={access_token}"
2020-10-01,"2020 is HERE — and Georgia is the only BATTLEGROUND with TWO Senate races that Democrats can win! 

REMEMBER: Stacey Abrams only lost the 2018 Governor’s race by 1.5%, so every single vote will count. 

Democrat Jon Ossoff is REFUSING contributions from corporate PACs. That means we’re counting on grassroots supporters like you to chip in whatever you can to make sure we win in November!","secure.actblue.com","Donate To Democrat Jon Ossoff <U+2192>","Chip In To Flip Georgia Blue And Take Back The Senate",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"809054546547073",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=809054546547073&access_token={access_token}"
2020-10-01,"<U+0001F6A8> URGENT: In 2018, Stacey Abrams came within 55,000 votes of becoming the Governor -- running against the man who oversaw his own election. Since then, OVER 750,000 NEW VOTERS are registered and able to vote in Georgia. Donald Trump and the Republican party are doing everything they can to keep people from voting -- they know if voter turnout is high, THEY’LL LOSE! 

To fight back, Team Ossoff has launched a voter protection fund. But this work isn’t easy, or cheap -- so we NEED to hit our $300,000 monthly fundraising goal. Please rush $10 right now to help Democrat Jon Ossoff FIGHT Republican voter suppression <U+2192>","https://electjon.com/","We Can Win This: Donate Immediately!","[Donate Now] Count Every Last Vote",2020-10-01,2020-10-20,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"618899782133636",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=618899782133636&access_token={access_token}"
2020-10-01,"<U+0001F6A8> URGENT: In 2018, Stacey Abrams came within 55,000 votes of becoming the Governor -- running against the man who oversaw his own election. Since then, OVER 750,000 NEW VOTERS are registered and able to vote in Georgia. Donald Trump and the Republican party are doing everything they can to keep people from voting -- they know if voter turnout is high, THEY’LL LOSE! 

To fight back, Team Ossoff has launched a voter protection fund. But this work isn’t easy, or cheap -- so we NEED to hit our $300,000 monthly fundraising goal. Please rush $10 right now to help Democrat Jon Ossoff FIGHT Republican voter suppression <U+2192>","https://electjon.com/","We Can Win This: Donate Immediately!","[Donate Now] Count Every Last Vote",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",100,199,"1102556856827805",4000,4999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1102556856827805&access_token={access_token}"
2020-10-01,"Good news: The Cook Political Report just upgraded our Georgia Senate race to a TOSS-UP -- and Republicans are PANICKING!  They know Jon can win, so they’re pouring TENS of MILLIONS into this race to save Sen. David Perdue’s seat. We can’t let that stop our momentum! To fight back we need to raise $75,000 ASAP. 

Chip in $10 to elect Democrat Jon Ossoff and win back the Senate <U+2192>","https://electjon.com/","$75,000 RAPID RESPONSE GOAL","Donations Needed to Elect Jon Ossoff",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",1000,1499,"793379597901651",30000,34999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=793379597901651&access_token={access_token}"
2020-10-01,"Democrat Jon Ossoff is committed to ensuring EVERY American has affordable health care. On the flip side, Donald Trump and Mitch McConnell have repeatedly tried to take away your health care -- Trump is in court right now trying to overturn the Affordable Care Act! They will stop at nothing. Republicans are STILL promising to repeal the ACA if they win in 2020. That would jeopardize health care for nearly 500,000 Georgians -- and destroy protections for women, young people, and the 1.8 million Georgians with pre-existing conditions.

Jon won’t let that happen, but first, he needs your help to win in November and continue his fight against corruption in Washington. If we don’t raise $100,000 by our next public deadline, Republicans are sure to beat us. Rush a $10 donation to elect Democrat Jon Ossoff right now <U+2192>","https://electjon.com/","$100,000 Urgently Needed","Donate Now To Elect Jon Ossoff!",2020-10-01,2020-10-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"325148148766295",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=325148148766295&access_token={access_token}"
2020-10-01,"My Republican opponent, Senator David Perdue, is taking MILLIONS of dollars from corporate PACs to try to defeat me in the Georgia Senate race. 

In fact, he’s already been caught by the FEC taking ILLEGAL amounts of corporate PAC money!! 

I’m not taking a single contribution from corporate PACs. Instead, our Democratic campaign is funded by thousands of supporters like you, chipping in a couple of bucks at a time. Donate whatever you can afford, and together we’ll root out the corruption in our politics and win back the U.S. Senate.","secure.actblue.com","Donate To Democrat Jon Ossoff <U+2192>","Donate Now To Defeat Corrupt Politicians Like David Perdue",2020-10-01,2020-10-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"2487169008248179",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=2487169008248179&access_token={access_token}"
2020-10-01,"<U+0001F6A8> BREAKING: Democrat Jon Ossoff LEADING Republican David Perdue in a new Georgia Senate poll! 

Don’t forget: David Perdue is the Republican Senator who bought and sold stocks after the Senate had received a classified briefing in an apparent attempt to profit from Coronavirus! We can defeat corrupt David Perdue, but we have to keep up our momentum now more than ever. It’s critical that we raise another $20,000 TODAY so we can WIN this race. We can do this <U+2192> donate now to defeat David Perdue!","secure.actblue.com","$20,000 Midnight Goal","Keep Up The Momentum: Donate To Defeat Perdue",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",100,199,"693397681384534",3000,3999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=693397681384534&access_token={access_token}"
2020-10-01,"<U+0001F6A8> URGENT: In 2018, Stacey Abrams came within 55,000 votes of becoming the Governor -- running against the man who oversaw his own election. Since then, OVER 750,000 NEW VOTERS are registered and able to vote in Georgia. Donald Trump and the Republican party are doing everything they can to keep people from voting -- they know if voter turnout is high, THEY’LL LOSE! 

To fight back, Team Ossoff has launched a voter protection fund. But this work isn’t easy, or cheap -- so we NEED to hit our $300,000 monthly fundraising goal. Please rush $10 right now to help Democrat Jon Ossoff FIGHT Republican voter suppression <U+2192>","https://electjon.com/","We Can Win This: Donate Immediately!","[Donate Now] Count Every Last Vote",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",400,499,"330974751465276",4000,4999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=330974751465276&access_token={access_token}"
2020-10-01,"GOOD NEWS: Democrat Jon Ossoff is neck and neck in recent polls, and Georgia’s Senate race is officially a TOSS-UP! 

BAD NEWS: Donald Trump, Mitch McConnell, and GOP mega-donors are dumping MILLIONS into this race to save their Senate majority.

Jon’s campaign is not taking ANY corporate PAC contributions, so he’s relying on small-dollar grassroots donors (like you!) to power his fight against the GOP machine. But right now, we’re WAY behind on our monthly fundraising goal. We need to raise $100,000 by the end of the week to get back on track. Rush a $10 donation now to elect Democrat Jon Ossoff and help Democrats take back the Senate! >>","https://electjon.com/","$100,000 NEEDED ASAP","Democrat Jon Ossoff Needs YOU!",2020-10-01,2020-10-22,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",7000,7999,"3581491211965390",3e+05,349999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=3581491211965390&access_token={access_token}"
2020-10-01,"GOOD NEWS: Jon Ossoff is neck and neck in recent polls, and Georgia’s Senate race is officially a TOSS-UP! 

BAD NEWS: Donald Trump, Mitch McConnell, and GOP mega-donors are dumping MILLIONS into this race to save their Senate majority.

Jon’s campaign is not taking ANY corporate PAC contributions, so he’s relying on small-dollar grassroots donors (like you!) to power his fight against the GOP machine. But right now, we’re WAY behind on our monthly fundraising goal. We need to raise $100,000 by the end of the week to get back on track. Rush a $10 donation now to elect Democrat Jon Ossoff and help Democrats take back the Senate! >>","https://electjon.com/","$100,000 NEEDED ASAP","Democrat Jon Ossoff Needs YOU!",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"247829086660254",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=247829086660254&access_token={access_token}"
2020-10-01,"GOOD NEWS: Jon Ossoff is neck and neck in recent polls, and Georgia’s Senate race is officially a TOSS-UP! 

BAD NEWS: Donald Trump, Mitch McConnell, and GOP mega-donors are dumping MILLIONS into this race to save their Senate majority.

Jon’s campaign is not taking ANY corporate PAC contributions, so he’s relying on small-dollar grassroots donors (like you!) to power his fight against the GOP machine. But right now, we’re WAY behind on our monthly fundraising goal. We need to raise $100,000 by the end of the week to get back on track. Rush a $10 donation now to elect Democrat Jon Ossoff and help Democrats take back the Senate! >>","https://electjon.com/","$100,000 NEEDED ASAP","Democrat Jon Ossoff Needs YOU!",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",1000,1499,"248660659906335",10000,14999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=248660659906335&access_token={access_token}"
2020-10-01,"My Republican opponent, Senator David Perdue, is taking MILLIONS of dollars from corporate PACs to try to defeat me in the Georgia Senate race. 

In fact, he’s already been caught by the FEC taking ILLEGAL amounts of corporate PAC money!! 

I’m not taking a single contribution from corporate PACs. Instead, our Democratic campaign is funded by thousands of supporters like you, chipping in a couple of bucks at a time. Donate whatever you can afford, and together we’ll root out the corruption in our politics and win back the U.S. Senate.","secure.actblue.com","Donate To Democrat Jon Ossoff <U+2192>","Donate Now To Defeat Corrupt Politicians Like David Perdue",2020-10-01,2020-10-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"332735278046869",2000,2999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=332735278046869&access_token={access_token}"
2020-10-01,"GOOD NEWS: Democrat Jon Ossoff is neck and neck in recent polls, and Georgia’s Senate race is officially a TOSS-UP! 

BAD NEWS: Donald Trump, Mitch McConnell, and GOP mega-donors are dumping MILLIONS into this race to save their Senate majority.

Jon’s campaign is not taking ANY corporate PAC contributions, so he’s relying on small-dollar grassroots donors (like you!) to power his fight against the GOP machine. But right now, we’re WAY behind on our monthly fundraising goal. We need to raise $100,000 by the end of the week to get back on track. Rush a $10 donation now to elect Democrat Jon Ossoff and help Democrats take back the Senate! >>","https://electjon.com/","$100,000 NEEDED ASAP","Democrat Jon Ossoff Needs YOU!",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",7000,7999,"675658453354252",70000,79999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=675658453354252&access_token={access_token}"
2020-10-01,"BREAKING: Mitch McConnell’s super PAC has spent more against Jon Ossoff than any other Democratic candidate for U.S. Senate.

Jon Ossoff’s momentum in Georgia is off the charts -- but McConnell and his allies are spending gobsmacking sums and throwing the kitchen sink in a desperate last-ditch effort to stop Jon’s grassroots campaign.

Chip in $10 RIGHT NOW to help Jon fight back  <U+2192>","https://electjon.com/","Donte $10 To Jon Ossoff Today","[URGENT] Falling Short Of $50,000 Goal",2020-10-01,2020-10-15,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1018212965289580",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1018212965289580&access_token={access_token}"
2020-10-01,"GOOD NEWS: Jon Ossoff is neck and neck in recent polls, and Georgia’s Senate race is officially a TOSS-UP! 

BAD NEWS: Donald Trump, Mitch McConnell, and GOP mega-donors are dumping MILLIONS into this race to save their Senate majority.

Jon’s campaign is not taking ANY corporate PAC contributions, so he’s relying on small-dollar grassroots donors (like you!) to power his fight against the GOP machine. But right now, we’re WAY behind on our monthly fundraising goal. We need to raise $100,000 by the end of the week to get back on track. Rush a $10 donation now to elect Democrat Jon Ossoff and help Democrats take back the Senate! >>","https://electjon.com/","$100,000 NEEDED ASAP","Democrat Jon Ossoff Needs YOU!",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",100,199,"325866598672343",2000,2999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=325866598672343&access_token={access_token}"
2020-10-01,"<U+0001F6A8>BREAKING: Our opponent, Republican Senator David Perdue, was briefed on the severe threat of COVID-19. Instead of warning the public or pressuring Trump to respond, he bought and sold up to $425,000 in casino and pharmaceutical stocks to PROFIT off the crisis! Perdue betrayed his oath to Georgians by profiteering on a pandemic while downplaying the threat to the American public. If that’s not a crime, it should be. Donate now to kick him out of the Senate:","secure.actblue.com","Donate Now <U+2192>","Defeat CORRUPT Senator David Perdue",2020-10-01,2020-10-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1724311531065741",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1724311531065741&access_token={access_token}"
2020-10-01,"GOOD NEWS: Democrat Jon Ossoff is neck and neck in recent polls, and Georgia’s Senate race is officially a TOSS-UP! 

BAD NEWS: Donald Trump, Mitch McConnell, and GOP mega-donors are dumping MILLIONS into this race to save their Senate majority.

Jon’s campaign is not taking ANY corporate PAC contributions, so he’s relying on small-dollar grassroots donors (like you!) to power his fight against the GOP machine. But right now, we’re WAY behind on our monthly fundraising goal. We need to raise $100,000 by the end of the week to get back on track. Rush a $10 donation now to elect Democrat Jon Ossoff and help Democrats take back the Senate! >>","https://electjon.com/","$100,000 NEEDED ASAP","Democrat Jon Ossoff Needs YOU!",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",100,199,"339962513733011",8000,8999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=339962513733011&access_token={access_token}"
2020-10-01,"Democrat Jon Ossoff is committed to ensuring EVERY American has affordable health care. On the flip side, Donald Trump and Mitch McConnell have repeatedly tried to take away your health care -- Trump is in court right now trying to overturn the Affordable Care Act! They will stop at nothing. Republicans are STILL promising to repeal the ACA if they win in 2020. That would jeopardize health care for nearly 500,000 Georgians -- and destroy protections for women, young people, and the 1.8 million Georgians with pre-existing conditions.

Jon won’t let that happen, but first, he needs your help to win in November and continue his fight against corruption in Washington. If we don’t raise $100,000 by our next public deadline, Republicans are sure to beat us. Rush a $10 donation to elect Democrat Jon Ossoff right now <U+2192>","https://electjon.com/","$100,000 Urgently Needed","Donate Now To Elect Jon Ossoff!",2020-10-01,2020-10-20,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"352397039543853",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=352397039543853&access_token={access_token}"
2020-10-01,"BREAKING: Mitch McConnell’s super PAC has spent more against Jon Ossoff than any other Democratic candidate for U.S. Senate.

Jon Ossoff’s momentum in Georgia is off the charts -- but McConnell and his allies are spending gobsmacking sums and throwing the kitchen sink in a desperate last-ditch effort to stop Jon’s grassroots campaign.

Chip in $10 RIGHT NOW to help Jon fight back  <U+2192>","https://electjon.com/","Donte $10 To Jon Ossoff Today","[URGENT] Falling Short Of $50,000 Goal",2020-10-01,2020-10-15,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",200,299,"396638578381965",4000,4999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=396638578381965&access_token={access_token}"
2020-10-01,"Democrat Jon Ossoff is committed to ensuring EVERY American has affordable health care. On the flip side, Donald Trump and Mitch McConnell have repeatedly tried to take away your health care -- Trump is in court right now trying to overturn the Affordable Care Act! They will stop at nothing. Republicans are STILL promising to repeal the ACA if they win in 2020. That would jeopardize health care for nearly 500,000 Georgians -- and destroy protections for women, young people, and the 1.8 million Georgians with pre-existing conditions.

Jon won’t let that happen, but first, he needs your help to win in November and continue his fight against corruption in Washington. If we don’t raise $100,000 by our next public deadline, Republicans are sure to beat us. Rush a $10 donation to elect Democrat Jon Ossoff right now <U+2192>","https://electjon.com/","$100,000 Urgently Needed","Donate Now To Elect Jon Ossoff!",2020-10-01,2020-10-21,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",200,299,"708871643035995",1000,1999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=708871643035995&access_token={access_token}"
2020-10-01,"2020 ELECTION UPDATE: Georgia Democrat Jon Ossoff is Mitch McConnell’s #1 Senate Target.

McConnell’s super PAC has spent more against Jon Ossoff’s campaign than any other Democratic candidate for U.S. Senate! 

The latest polling has Jon Ossoff LEADING his opponent BUT we need to raise $25,000 in the next 24 hours to stay competitive. Help us fight back against Mitch McConnell’s attacks. Pitch in $10 now <U+2192>","https://electjon.com","URGENT Donations Needed!","<U+0001F6A8> Fundraising Goal: $25,000",2020-10-02,2020-10-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"359056418781848",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=359056418781848&access_token={access_token}"
2020-09-30,"<U+0001F4F9> This is Senator Lindsey Graham from South Carolina. My friend, David Perdue, is currently in the fight of his life. His race is within the margin of error against radical Leftist Jon Ossoff. Dark money Democrats are convinced they can buy Georgia’s seat. Tell them enough is enough.","secure.winred.com","Donate immediately to keep Georgia RED>>>","Keep the radical Left AWAY from Georgia",2020-09-30,2020-10-14,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",700,799,"950635715423770",15000,19999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=950635715423770&access_token={access_token}"
2020-09-30,"Senator Lindsey Graham here. My friend, David Perdue, is a fighter for conservative values and will always have President Trump’s back. Right now, David needs your help to defend his Senate seat in Georgia, which has been a top target for Chuck Schumer and the radical Left. If David loses his race, we lose the Senate majority. Make an EMERGENCY contribution TODAY to help David keep the Senate RED!","secure.winred.com","QUICKLY donate now to stand up to the radical Left","Save the Senate majority and DONATE TODAY>>>",2020-09-30,2020-10-14,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",200,299,"1269802366695440",3000,3999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1269802366695440&access_token={access_token}"
2020-09-30,"Senator Lindsey Graham here. My friend, David Perdue, is a fighter for conservative values and will always have President Trump’s back. Right now, David needs your help to defend his Senate seat in Georgia, which has been a top target for Chuck Schumer and the radical Left. If David loses his race, we lose the Senate majority. Make an EMERGENCY contribution TODAY to help David keep the Senate RED!","secure.winred.com","QUICKLY donate now to stand up to the radical Left","Save the Senate majority and DONATE TODAY>>>",2020-09-30,2020-10-05,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"345962313485174",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=345962313485174&access_token={access_token}"
2020-09-30,"<U+0001F4F9> This is Senator Lindsey Graham from South Carolina. My friend, David Perdue, is currently in the fight of his life. His race is within the margin of error against radical Leftist Jon Ossoff. Dark money Democrats are convinced they can buy Georgia’s seat. Tell them enough is enough.","secure.winred.com","Donate immediately to keep Georgia RED>>>","Keep the radical Left AWAY from Georgia",2020-09-30,2020-10-05,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"368650201173303",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=368650201173303&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-02,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",1000,1499,"364692261564667",50000,59999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=364692261564667&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-01,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"390707672095543",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=390707672095543&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-01,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"841572599717245",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=841572599717245&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-01,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"3601254479895271",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=3601254479895271&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-01,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"723493641535502",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=723493641535502&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-01,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"337204451057542",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=337204451057542&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-01,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",100,199,"374839317024719",3000,3999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=374839317024719&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-02,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",1000,1499,"722961324958761",15000,19999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=722961324958761&access_token={access_token}"
2020-09-30,"NEWS: Pete Buttigieg is joining Team Ossoff to help take back the U.S. Senate. 

Democrat Jon Ossoff is NECK AND NECK with his Republican opponent, and Mitch McConnell’s super PAC has spent more to defeat Jon than ANY OTHER Democratic Senate candidate. Join Pete and help us fight back!  Chip in $5 now to send Mitch a message and help Jon Ossoff WIN in Georgia <U+2192>","secure.actblue.com","Chip in $5 Now","Stand With Mayor Pete <U+2192> Donate to Elect Jon Ossoff",2020-09-30,2020-10-01,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",200,299,"335133001077172",15000,19999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=335133001077172&access_token={access_token}"
